kernel,shape_id,shape_label,split,repeat,arm,generation,config_hash,config,status,perf_ms,compile_time_s,seeded_by_heuristic
layer_norm,LA_001,256x1024,train,0,heuristics,0,8fe2d3098e62a673,"{""atomic_indexing"": [], ""block_sizes"": [1], ""indexing"": [""pointer"", ""tensor_descriptor"", ""tensor_descriptor"", ""tensor_descriptor"", ""pointer"", ""tensor_descriptor"", ""tensor_descriptor"", ""tensor_descriptor"", ""tensor_descriptor"", ""tensor_descriptor"", ""tensor_descriptor"", ""tensor_descriptor""], ""load_eviction_policies"": [""last"", """", ""first"", ""last"", """", """", """", ""last""], ""num_stages"": 3, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null], ""range_multi_buffers"": [null], ""range_num_stages"": [0], ""range_unroll_factors"": [0], ""range_warp_specializes"": [null], ""reduction_loops"": [512]}",ok,7.168000098317862,0.3407759666442871,1
layer_norm,LA_001,256x1024,train,0,heuristics,0,826bc62c40201efa,"{""atomic_indexing"": [], ""block_sizes"": [1], ""indexing"": [""tensor_descriptor"", ""pointer"", ""pointer"", ""pointer"", ""tensor_descriptor"", ""tensor_descriptor"", ""pointer"", ""tensor_descriptor"", ""tensor_descriptor"", ""pointer"", ""tensor_descriptor"", ""pointer""], ""load_eviction_policies"": [""first"", ""last"", ""first"", ""first"", ""first"", ""last"", ""first"", ""first""], ""num_stages"": 8, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null], ""range_multi_buffers"": [null], ""range_num_stages"": [0], ""range_unroll_factors"": [0], ""range_warp_specializes"": [null], ""reduction_loops"": [512]}",ok,7.168000098317862,0.32102203369140625,1
layer_norm,LA_001,256x1024,train,0,heuristics,0,8a03d9fd344ef11c,"{""atomic_indexing"": [], ""block_sizes"": [1], ""indexing"": [""pointer"", ""tensor_descriptor"", ""tensor_descriptor"", ""tensor_descriptor"", ""pointer"", ""tensor_descriptor"", ""pointer"", ""tensor_descriptor"", ""tensor_descriptor"", ""tensor_descriptor"", ""tensor_descriptor"", ""tensor_descriptor""], ""load_eviction_policies"": [""last"", """", ""first"", ""last"", """", """", """", ""last""], ""num_stages"": 3, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null], ""range_multi_buffers"": [null], ""range_num_stages"": [0], ""range_unroll_factors"": [0], ""range_warp_specializes"": [null], ""reduction_loops"": [null]}",ok,7.168000098317862,0.30686378479003906,1
layer_norm,LA_001,256x1024,train,0,heuristics,0,d323288f94fde304,"{""atomic_indexing"": [], ""block_sizes"": [1], ""indexing"": [""pointer"", ""tensor_descriptor"", ""pointer"", ""tensor_descriptor"", ""tensor_descriptor"", ""tensor_descriptor"", ""pointer"", ""pointer"", ""pointer"", ""tensor_descriptor"", ""tensor_descriptor"", ""pointer""], ""load_eviction_policies"": [""first"", """", ""first"", ""last"", ""first"", """", """", ""last""], ""num_stages"": 3, ""num_warps"": 16, ""pid_type"": ""flat"", ""range_flattens"": [null], ""range_multi_buffers"": [null], ""range_num_stages"": [0], ""range_unroll_factors"": [0], ""range_warp_specializes"": [null], ""reduction_loops"": [null]}",ok,7.135999854654074,0.30034732818603516,1
layer_norm,LA_001,256x1024,train,0,heuristics,0,60345fe5e04e2e18,"{""atomic_indexing"": [], ""block_sizes"": [1], ""indexing"": [""pointer"", ""tensor_descriptor"", ""pointer"", ""tensor_descriptor"", ""tensor_descriptor"", ""tensor_descriptor"", ""pointer"", ""pointer"", ""tensor_descriptor"", ""tensor_descriptor"", ""tensor_descriptor"", ""pointer""], ""load_eviction_policies"": [""first"", """", ""first"", ""last"", ""first"", """", """", ""last""], ""num_stages"": 4, ""num_warps"": 2, ""pid_type"": ""flat"", ""range_flattens"": [null], ""range_multi_buffers"": [null], ""range_num_stages"": [0], ""range_unroll_factors"": [0], ""range_warp_specializes"": [null], ""reduction_loops"": [null]}",ok,7.168000098317862,0.2935657501220703,1
layer_norm,LA_001,256x1024,train,0,heuristics,0,8f9f1dc26c9b5005,"{""atomic_indexing"": [], ""block_sizes"": [2], ""indexing"": [""pointer"", ""pointer"", ""tensor_descriptor"", ""pointer"", ""tensor_descriptor"", ""pointer"", ""tensor_descriptor"", ""pointer"", ""pointer"", ""tensor_descriptor"", ""pointer"", ""tensor_descriptor""], ""load_eviction_policies"": ["""", """", ""first"", ""first"", """", ""first"", ""first"", ""first""], ""num_stages"": 4, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null], ""range_multi_buffers"": [null], ""range_num_stages"": [0], ""range_unroll_factors"": [0], ""range_warp_specializes"": [null], ""reduction_loops"": [null]}",ok,7.168000098317862,0.2865426540374756,1
layer_norm,LA_001,256x1024,train,0,heuristics,0,a5b17da7f68a6cbf,"{""atomic_indexing"": [], ""block_sizes"": [1], ""indexing"": [""tensor_descriptor"", ""pointer"", ""tensor_descriptor"", ""tensor_descriptor"", ""pointer"", ""pointer"", ""tensor_descriptor"", ""tensor_descriptor"", ""pointer"", ""tensor_descriptor"", ""tensor_descriptor"", ""tensor_descriptor""], ""load_eviction_policies"": [""first"", ""first"", ""last"", """", ""first"", """", """", """"], ""num_stages"": 7, ""num_warps"": 16, ""pid_type"": ""flat"", ""range_flattens"": [null], ""range_multi_buffers"": [null], ""range_num_stages"": [0], ""range_unroll_factors"": [0], ""range_warp_specializes"": [null], ""reduction_loops"": [null]}",ok,7.168000098317862,0.27993178367614746,1
layer_norm,LA_001,256x1024,train,0,heuristics,0,39aefde63e985202,"{""atomic_indexing"": [], ""block_sizes"": [2], ""indexing"": [""tensor_descriptor"", ""tensor_descriptor"", ""tensor_descriptor"", ""tensor_descriptor"", ""pointer"", ""pointer"", ""tensor_descriptor"", ""tensor_descriptor"", ""pointer"", ""tensor_descriptor"", ""tensor_descriptor"", ""tensor_descriptor""], ""load_eviction_policies"": [""first"", ""first"", ""last"", ""last"", ""first"", """", """", """"], ""num_stages"": 7, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null], ""range_multi_buffers"": [null], ""range_num_stages"": [0], ""range_unroll_factors"": [0], ""range_warp_specializes"": [null], ""reduction_loops"": [null]}",ok,7.168000098317862,0.2642190456390381,1
layer_norm,LA_001,256x1024,train,0,heuristics,0,0c4bddaaebf35104,"{""atomic_indexing"": [], ""block_sizes"": [1], ""indexing"": [""pointer"", ""pointer"", ""tensor_descriptor"", ""pointer"", ""tensor_descriptor"", ""pointer"", ""tensor_descriptor"", ""pointer"", ""pointer"", ""tensor_descriptor"", ""pointer"", ""tensor_descriptor""], ""load_eviction_policies"": ["""", """", ""first"", ""first"", """", ""first"", ""first"", ""last""], ""num_stages"": 4, ""num_warps"": 16, ""pid_type"": ""flat"", ""range_flattens"": [null], ""range_multi_buffers"": [null], ""range_num_stages"": [0], ""range_unroll_factors"": [0], ""range_warp_specializes"": [null], ""reduction_loops"": [null]}",ok,7.168000098317862,0.2543604373931885,1
layer_norm,LA_001,256x1024,train,0,heuristics,0,7cbfb9162c273b87,"{""atomic_indexing"": [], ""block_sizes"": [1], ""indexing"": [""pointer"", ""pointer"", ""tensor_descriptor"", ""pointer"", ""tensor_descriptor"", ""tensor_descriptor"", ""tensor_descriptor"", ""pointer"", ""pointer"", ""tensor_descriptor"", ""pointer"", ""tensor_descriptor""], ""load_eviction_policies"": ["""", """", ""first"", ""first"", """", ""first"", """", ""first""], ""num_stages"": 4, ""num_warps"": 16, ""pid_type"": ""flat"", ""range_flattens"": [null], ""range_multi_buffers"": [null], ""range_num_stages"": [0], ""range_unroll_factors"": [0], ""range_warp_specializes"": [null], ""reduction_loops"": [null]}",ok,7.168000098317862,0.24441885948181152,1
